timing,real_time
1700038992.1726103,2023-11-15 17:03:12.172610
1700038992.4349084,2023-11-15 17:03:12.434908
1700038992.709175,2023-11-15 17:03:12.709175
1700038993.0123644,2023-11-15 17:03:13.012364
1700038993.273666,2023-11-15 17:03:13.273666
1700038993.533969,2023-11-15 17:03:13.533969
1700038993.8042464,2023-11-15 17:03:13.804246
1700038994.0655477,2023-11-15 17:03:14.065548
1700038994.326849,2023-11-15 17:03:14.326849
1700038994.58815,2023-11-15 17:03:14.588150
1700038994.8574297,2023-11-15 17:03:14.857430
1700038995.1217237,2023-11-15 17:03:15.121724
1700038995.3850193,2023-11-15 17:03:15.385019
1700038995.6483147,2023-11-15 17:03:15.648315
1700038995.9215834,2023-11-15 17:03:15.921583
1700038996.1808896,2023-11-15 17:03:16.180890
1700038996.4392,2023-11-15 17:03:16.439200
1700038996.6985056,2023-11-15 17:03:16.698506
1700038996.9657907,2023-11-15 17:03:16.965791
1700038997.228089,2023-11-15 17:03:17.228089
1700038997.5043511,2023-11-15 17:03:17.504351
1700038997.7846005,2023-11-15 17:03:17.784600
1700038998.050889,2023-11-15 17:03:18.050889
1700038998.3082006,2023-11-15 17:03:18.308201
1700038998.5695014,2023-11-15 17:03:18.569501
1700038998.8288083,2023-11-15 17:03:18.828808
1700038999.1020772,2023-11-15 17:03:19.102077
1700038999.362383,2023-11-15 17:03:19.362383
1700038999.6236823,2023-11-15 17:03:19.623682
1700038999.8849835,2023-11-15 17:03:19.884984
1700039000.1612446,2023-11-15 17:03:20.161245
1700039000.4315212,2023-11-15 17:03:20.431521
1700039000.6978095,2023-11-15 17:03:20.697809
1700039000.960108,2023-11-15 17:03:20.960108
1700039001.2253988,2023-11-15 17:03:21.225399
1700039001.4956765,2023-11-15 17:03:21.495677
1700039001.770939,2023-11-15 17:03:21.770939
1700039002.0412164,2023-11-15 17:03:22.041216
1700039002.310496,2023-11-15 17:03:22.310496
1700039002.5717976,2023-11-15 17:03:22.571798
1700039002.8390822,2023-11-15 17:03:22.839082
1700039003.1213284,2023-11-15 17:03:23.121328
1700039003.3836262,2023-11-15 17:03:23.383626
1700039003.6519082,2023-11-15 17:03:23.651908
1700039003.912213,2023-11-15 17:03:23.912213
1700039004.1775029,2023-11-15 17:03:24.177503
1700039004.440799,2023-11-15 17:03:24.440799
1700039004.7080834,2023-11-15 17:03:24.708083
1700039004.9683876,2023-11-15 17:03:24.968388
1700039005.2406592,2023-11-15 17:03:25.240659
1700039005.4989684,2023-11-15 17:03:25.498968
1700039005.76725,2023-11-15 17:03:25.767250
1700039006.0415177,2023-11-15 17:03:26.041518
1700039006.3187757,2023-11-15 17:03:26.318776
1700039006.5820713,2023-11-15 17:03:26.582071
1700039006.845367,2023-11-15 17:03:26.845367
1700039007.112653,2023-11-15 17:03:27.112653
1700039007.4008818,2023-11-15 17:03:27.400882
1700039007.6681674,2023-11-15 17:03:27.668167
1700039007.9673672,2023-11-15 17:03:27.967367
1700039008.3164334,2023-11-15 17:03:28.316433
1700039008.6146357,2023-11-15 17:03:28.614636
1700039008.9068542,2023-11-15 17:03:28.906854
1700039009.1871045,2023-11-15 17:03:29.187104
1700039009.5571163,2023-11-15 17:03:29.557116
1700039009.8393595,2023-11-15 17:03:29.839360
1700039010.1186137,2023-11-15 17:03:30.118614
1700039010.3998606,2023-11-15 17:03:30.399861
1700039010.6801116,2023-11-15 17:03:30.680112
1700039010.9493911,2023-11-15 17:03:30.949391
1700039011.2136836,2023-11-15 17:03:31.213684
1700039011.4759827,2023-11-15 17:03:31.475983
1700039011.7462602,2023-11-15 17:03:31.746260
1700039012.009555,2023-11-15 17:03:32.009555
1700039012.2818272,2023-11-15 17:03:32.281827
1700039012.56108,2023-11-15 17:03:32.561080
1700039012.8303604,2023-11-15 17:03:32.830360
1700039013.1056247,2023-11-15 17:03:33.105625
1700039013.3798902,2023-11-15 17:03:33.379890
1700039013.6411932,2023-11-15 17:03:33.641193
1700039013.9034898,2023-11-15 17:03:33.903490
1700039014.1717727,2023-11-15 17:03:34.171773
1700039014.4350684,2023-11-15 17:03:34.435068
1700039014.7372603,2023-11-15 17:03:34.737260
1700039015.099295,2023-11-15 17:03:35.099295
1700039015.3925076,2023-11-15 17:03:35.392508
1700039015.6568017,2023-11-15 17:03:35.656802
1700039015.9330623,2023-11-15 17:03:35.933062
1700039016.1993496,2023-11-15 17:03:36.199350
1700039016.4696267,2023-11-15 17:03:36.469627
1700039016.7409012,2023-11-15 17:03:36.740901
1700039017.083984,2023-11-15 17:03:37.083984
1700039017.347279,2023-11-15 17:03:37.347279
1700039017.609578,2023-11-15 17:03:37.609578
1700039017.876864,2023-11-15 17:03:37.876864
1700039018.1421535,2023-11-15 17:03:38.142154
1700039018.404452,2023-11-15 17:03:38.404452
1700039018.7186122,2023-11-15 17:03:38.718612
1700039019.005845,2023-11-15 17:03:39.005845
1700039019.3060408,2023-11-15 17:03:39.306041
1700039019.6022487,2023-11-15 17:03:39.602249
1700039019.8815014,2023-11-15 17:03:39.881501
1700039020.1617522,2023-11-15 17:03:40.161752
1700039020.4410048,2023-11-15 17:03:40.441005
1700039020.7242484,2023-11-15 17:03:40.724248
1700039021.0244453,2023-11-15 17:03:41.024445
1700039021.352568,2023-11-15 17:03:41.352568
1700039021.6707165,2023-11-15 17:03:41.670717
1700039021.9609394,2023-11-15 17:03:41.960939
1700039022.2411904,2023-11-15 17:03:42.241190
1700039022.5204434,2023-11-15 17:03:42.520443
1700039022.8066785,2023-11-15 17:03:42.806679
1700039023.0939097,2023-11-15 17:03:43.093910
1700039023.3771524,2023-11-15 17:03:43.377152
1700039023.6554084,2023-11-15 17:03:43.655408
1700039023.9316695,2023-11-15 17:03:43.931669
1700039024.2119198,2023-11-15 17:03:44.211920
1700039024.501146,2023-11-15 17:03:44.501146
1700039024.8003461,2023-11-15 17:03:44.800346
1700039025.0786028,2023-11-15 17:03:45.078603
1700039025.3867776,2023-11-15 17:03:45.386778
1700039025.664036,2023-11-15 17:03:45.664036
1700039025.9462814,2023-11-15 17:03:45.946281
1700039026.2295237,2023-11-15 17:03:46.229524
1700039026.52274,2023-11-15 17:03:46.522740
1700039026.8109694,2023-11-15 17:03:46.810969
1700039027.0922167,2023-11-15 17:03:47.092217
1700039027.380446,2023-11-15 17:03:47.380446
1700039027.6806426,2023-11-15 17:03:47.680643
1700039027.9668767,2023-11-15 17:03:47.966877
1700039028.2571006,2023-11-15 17:03:48.257101
1700039028.5493195,2023-11-15 17:03:48.549320
1700039028.8425353,2023-11-15 17:03:48.842535
1700039029.1187963,2023-11-15 17:03:49.118796
1700039029.3980496,2023-11-15 17:03:49.398050
1700039029.6822896,2023-11-15 17:03:49.682290
1700039029.9655309,2023-11-15 17:03:49.965531
1700039030.2467792,2023-11-15 17:03:50.246779
1700039030.5340114,2023-11-15 17:03:50.534011
1700039030.8192477,2023-11-15 17:03:50.819248
1700039031.0985014,2023-11-15 17:03:51.098501
1700039031.3787515,2023-11-15 17:03:51.378752
1700039031.6929111,2023-11-15 17:03:51.692911
1700039031.9791462,2023-11-15 17:03:51.979146
1700039032.2783468,2023-11-15 17:03:52.278347
1700039032.5595934,2023-11-15 17:03:52.559593
1700039032.8408415,2023-11-15 17:03:52.840842
1700039033.1210916,2023-11-15 17:03:53.121092
1700039033.401342,2023-11-15 17:03:53.401342
1700039033.69755,2023-11-15 17:03:53.697550
1700039033.9837842,2023-11-15 17:03:53.983784
1700039034.2610424,2023-11-15 17:03:54.261042
1700039034.5422904,2023-11-15 17:03:54.542290
1700039034.8375008,2023-11-15 17:03:54.837501
1700039035.1227381,2023-11-15 17:03:55.122738
1700039035.440887,2023-11-15 17:03:55.440887
1700039035.7360978,2023-11-15 17:03:55.736098
1700039036.0382895,2023-11-15 17:03:56.038290
1700039036.331505,2023-11-15 17:03:56.331505
1700039036.6297076,2023-11-15 17:03:56.629708
1700039036.9209285,2023-11-15 17:03:56.920928
1700039037.2121499,2023-11-15 17:03:57.212150
1700039037.5113492,2023-11-15 17:03:57.511349
1700039037.8025706,2023-11-15 17:03:57.802571
1700039038.1197233,2023-11-15 17:03:58.119723
1700039038.425904,2023-11-15 17:03:58.425904
1700039038.7201169,2023-11-15 17:03:58.720117
1700039039.0163248,2023-11-15 17:03:59.016325
1700039039.307546,2023-11-15 17:03:59.307546
1700039039.6017587,2023-11-15 17:03:59.601759
1700039039.891982,2023-11-15 17:03:59.891982
1700039040.1961696,2023-11-15 17:04:00.196170
1700039040.489385,2023-11-15 17:04:00.489385
1700039040.7826004,2023-11-15 17:04:00.782600
1700039041.0768142,2023-11-15 17:04:01.076814
1700039041.3740187,2023-11-15 17:04:01.374019
1700039041.6652398,2023-11-15 17:04:01.665240
1700039041.9584558,2023-11-15 17:04:01.958456
1700039042.25965,2023-11-15 17:04:02.259650
1700039042.5548599,2023-11-15 17:04:02.554860
1700039042.8740065,2023-11-15 17:04:02.874007
1700039043.1692176,2023-11-15 17:04:03.169218
1700039043.4644277,2023-11-15 17:04:03.464428
1700039043.753654,2023-11-15 17:04:03.753654
1700039044.0638244,2023-11-15 17:04:04.063824
1700039044.365019,2023-11-15 17:04:04.365019
1700039044.6652167,2023-11-15 17:04:04.665217
1700039044.9584315,2023-11-15 17:04:04.958431
1700039045.2526448,2023-11-15 17:04:05.252645
1700039045.5518448,2023-11-15 17:04:05.551845
1700039045.8440633,2023-11-15 17:04:05.844063
1700039045.8610177,2023-11-15 17:04:05.861018
